"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-jbusecke","jupyter-jessicas11","jupyter-robfatland","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-16 01:40:00,0.0010619305995066184,0.0007460716877028247,0.0008767339788068294,,,,,,,,,,,,,,,,0.0053968102673089095,0.004741798591122925,0.0042193194290330305,0.5514275896479514,,,,,,,,,,0.00027160830448107415,0.0015181152081287924,0.010540803209885301,0.010795296250124785,,
2020-10-16 02:00:00,0.0009645345349056781,0.0007161648191366021,0.0009832140753027038,,,,,,,,,,,,,,,,0.005360890299750685,0.00495877494765325,0.004491162582062393,0.5904938683435675,,,,,,,,,,0.00027075622104164254,0.0016041450903648636,0.010595501766780457,0.011291772377395242,,
2020-10-16 02:20:00,0.001063892475293142,0.0006878169831030752,0.0009719744073346912,,,,,,,,,,,,,,,,0.005487910495410999,0.004863144884620936,0.005362863180087529,0.7122210743154022,,,,,,,,,,0.0002485469340196074,0.0015925030367881518,0.012550871775554591,0.012827791407508202,,
2020-10-16 02:40:00,0.0010350884231504409,0.0006907371187756222,0.0010048253456936174,,,,,,,,,,,,,,,,0.005583816631423846,0.004797944186841075,0.00469055188787691,0.568745114680348,,,,,,,,,,0.0002467736803416317,0.0014973935528705842,0.010348248146933574,0.01132432107878079,,
2020-10-16 03:00:00,0.001009359492210633,0.0006692166170288202,0.0010299678688080582,,,,,,,,,,,,,,,,0.005753973622400444,0.004940906404585799,0.004788885861725488,0.5657453358181498,,,,,,,,,,0.000257165498939478,0.001416491968931483,0.010762596244711448,0.011037739549547195,,
2020-10-16 03:20:00,0.0010665807607727787,0.0007288809022393302,0.0010029225877468645,,,,,,,,,,,,,,,,0.005505385678525869,0.004652807705461597,0.00546864722635549,0.7090618031369604,,,,,,,,,,0.00025736786546820686,0.0016207228615927032,0.012084753438224178,0.013128068558857786,,
2020-10-16 03:40:00,0.0010063747720135178,0.0006837314164613609,0.0009764213756211899,,,,,,,,,,,,,,,,0.005666169624908949,0.004957357390799003,0.004854185445635827,0.5604456947270089,,,,,,,,,,0.00027045487237530307,0.001502685945518765,0.011021029548113638,0.010395074629451483,,
2020-10-16 04:00:00,0.0009495359498750473,0.0006814550675473742,0.000944227649238933,,,,,,,,,,,,,,,,0.005612686439048404,0.004877867319238602,0.0048925681461192,0.6380537678154554,,,,,,,,,,0.00026579465283533513,0.0014842652413169298,0.01117044415101893,0.011546644506272647,,
2020-10-16 04:20:00,0.0009942675640591616,0.0012915008556095703,0.0010515364531778588,,,,,,,,,,,,,,,,0.00588183723317811,0.004719712416081297,0.005186225167994177,0.642326024026088,,,,,,,,,,0.000332112150589812,0.0015850162206505446,0.01191946629069205,0.012110681396988924,,
2020-10-16 04:40:00,0.0009508676266678212,0.0006456960205349425,0.001120076368204821,,,,,,,,,,,,,,,,0.005519618370550768,0.004796310513007914,0.004576576272827662,0.508638068983388,,,,,,,,,,0.0002637516444843863,0.005465754579488785,0.010210961031786031,0.010744988480193438,,
2020-10-16 05:00:00,0.0009584939063087924,0.0006378233745515077,0.0009088041230968977,,,,,,,,,,,,,,,,0.005575808924015407,0.004944290684219728,0.0048350077914406375,0.5456672302794764,,,,,,,,,,0.00025520105214493375,0.0014195670638792429,0.010475264316986444,0.010354622442351061,,
2020-10-16 05:20:00,0.0010278141621522252,0.0007253934106378136,0.0009365925314150105,,,,,,,,,,,,,,,,0.005573865068742874,0.004977993245125159,0.005627586406986551,0.730546669137135,,,,,,,,,,0.00026688394654463037,0.0015573977252635782,0.012119049409583475,0.01282711778444746,,
2020-10-16 05:40:00,0.0009727431269761204,0.0007057284781579742,0.0008957581659143567,,,,,,,,,,,,,,,,0.005588758204118399,0.004728520020870971,0.004656857535389669,0.5312763134662439,,,,,,,,,,0.0002573561463636189,0.0012575765612033857,0.010653949109592248,0.010990418313628268,,
2020-10-16 06:00:00,0.0011231828864181987,0.0006554349857926577,0.001012670390893052,,,,,,,,,,,,,,,,0.005612840332731884,0.004991363169826431,0.005244302384924958,0.6379166685957691,,,,,,,,,,0.0002652791584694123,0.0014429510100694804,0.011547300446475643,0.012085471696407713,,
2020-10-16 06:20:00,0.0010449218145470167,0.0006396259175776828,0.0011191109137903233,,,,,,,,,,,,,,,,0.005530243919387419,0.005004553749538579,0.0056820039671539296,0.7057563140544633,,,,,,,,,,0.0002712609790813127,0.0016591362686914513,0.012003160447067621,0.012878111057040101,,
2020-10-16 06:40:00,0.0009636125946954829,0.0007259710873076716,0.0009391458415982628,,,,,,,,,,,,,,,,0.005120195914026621,0.005007994842523166,0.004558220970125352,0.5259429653909697,,,,,,,,,,0.0002651073984864502,0.0015276920934080155,0.010255056920527804,0.010507313219439976,,
2020-10-16 07:00:00,0.0010613182618784826,0.0007045227782897967,0.0009038365387993858,,,,,,,,,,,,,,,,0.005736909967198102,0.005022205678649049,0.004413134588047681,0.5455191906010521,,,,,,,,,,0.00025321864245196016,0.0015308864099388068,0.010310444464308708,0.011221981469220148,,
2020-10-16 07:20:00,0.001050759405002081,0.0006412239440267237,0.0009105854879067098,,,,,,,,,,,,,,,,0.00573225438880668,0.0049745545283943265,0.005575722230355363,0.7046026018853534,,,,,,,,,,0.0002726633648029406,0.0016703005044370668,0.012604754484554103,0.012900795524898314,,
2020-10-16 07:40:00,0.0010312908038327194,0.0006745056115709273,0.0009904927996139236,,,,,,,,,,,,,,,,0.005842639371835947,0.0051045013148707866,0.004554084521031905,0.5482121063167686,,,,,,,,,,0.00026884783975433097,0.0066347290608548245,0.010238312508229472,0.010891323378379458,,
2020-10-16 08:00:00,0.0009508952529023266,0.0006486967298207751,0.0009007264651055035,,,,,,,,,,,,,,,,0.005868451323682389,0.004987225088477704,0.004891907429857043,0.5879176473828626,,,,,,,,,,0.00027094141743119174,0.0015810346075478304,0.010992133507559704,0.011604614904185602,,
2020-10-16 08:20:00,0.0010264033392934646,0.0006991142420059046,0.0010790179857821892,,,,,,,,,,,,,,,,0.005788611655988835,0.004929596733551542,0.005916320569605917,0.7464078021516602,,,,,,,,,,0.00026678337870487956,0.0016714010112242618,0.012401525658832551,0.01312179629253628,,
2020-10-16 08:40:00,0.0010369130530534381,0.0006773137382991331,0.0009369143069592847,,,,,,,,,,,,,,,,0.005445393419328115,0.004680321935523823,0.004427409188285587,0.5377553092073247,,,,,,,,,,0.00026913119847448943,0.0015260357312900405,0.01056481579823386,0.011150605441680728,,
2020-10-16 09:00:00,0.0010514498524568034,0.0006206745962219391,0.00097079954631508,,,,,,,,,,,,,,,,0.005402775449898858,0.004711540568799801,0.004707643482893173,0.5653894820505795,,,,,,,,,,0.00027353671692499095,0.0015159278377453174,0.01136241578923013,0.011357437074108636,,
2020-10-16 09:20:00,0.001606877868206335,0.003538498042450664,0.0010359143559366141,,,,,,,,,,,,,,,,0.008990084409893902,0.00466239142274803,0.00528489034022845,0.6759398733454255,,,,,,,,0.03735068759172781,,0.0029190786483658205,0.0018375962251550686,0.012156874548830791,0.01309524810257557,,
2020-10-16 09:40:00,0.001030970090710728,0.0009833269682947253,0.0010903892246744932,,,,,,,,,,,,,,,,0.008457681007799605,0.004941895075574696,0.004830274504449204,0.5779200330814493,,,,,,,,0.0005626771288184583,,0.0004362203660452609,0.0015513876016150173,0.011169246741157044,0.011475344536755569,,
2020-10-16 10:00:00,0.0017065819495256144,0.0049048468674884145,0.0010164407298459113,,,,,,,,,,,,,,,,0.011340719759770948,0.004942385043760137,0.005122591980833277,0.642637975244507,,,,0.016406898251765306,,,,0.01146994049103703,,0.0044733014042893995,0.001891139727786398,0.011632686041274064,0.011736413848709156,,
2020-10-16 10:20:00,0.0013830920378247128,0.006959551343975383,0.001028363835694201,,,,,,,,,,,,,,,,0.00966784066835847,0.005015546976783195,0.00576237696002131,0.6925570721376343,,,,0.029859093327739006,,,,0.00041434987832660735,,0.004317698989635994,0.0018942877329476287,0.011990213684105046,0.012955225239408678,,
2020-10-16 10:40:00,0.0010379261375094008,0.008809820517107351,0.0009212716036963344,,,,,,,,,,,,,,,,0.012512686291711622,0.004818162948099772,0.004537482450183339,0.5609738556287056,,,,0.01927397109682495,,,,0.03349821736476496,,0.0057594939607475745,0.0016178815780645414,0.01020983103650535,0.011012342415596808,,
2020-10-16 11:00:00,0.0014647733643068524,0.009637062779197967,0.0010891585217031065,,,,,,,,,,,,,,,,0.016539833758565384,0.004954744641576564,0.004996561949283142,0.5676326159764281,,,,0.0185903057742433,,,,0.04487344109022107,,0.006608835684510962,0.012458594940625576,0.01083868569744498,0.011397233707571616,,
2020-10-16 11:20:00,0.0012121066396384877,0.010730824962899628,0.0024645901809728817,,,,,,,,,,,,,,,,0.02238033669645188,0.0050083029211439225,0.005481964828746875,0.6529418690215196,,,,0.02234572623575526,,,,0.09203189570995723,,0.0073354305910154315,0.011124596283466072,0.0119319661269646,0.012261385926630355,,
2020-10-16 11:40:00,0.0015448816449225066,0.007683450997711985,0.002144294709819099,0.016453158417803412,,,,,,,,,,,,,,,0.02525851513872057,0.005191821171302696,0.004287622911624999,0.48357597947176445,,,,0.020434653387166442,,,,0.02200833170496965,,0.0056890521224021145,0.018302202180315703,0.010770879255075215,0.011130798226192905,,
2020-10-16 12:00:00,0.0012128004114763122,0.009690769524048798,0.001902306129422932,,,,,,,,,,,,,,,,0.0325910451161234,0.005007062478525477,0.004850358493726441,0.5601633724550049,,,,0.017051425309900496,,,,0.04823696118245945,,0.005913242330751222,0.005053758213746924,0.010815039486125935,0.0111808998278944,,
2020-10-16 12:20:00,0.001383381074337435,0.004465943415770814,0.0023285667449832468,,,,,,,,,,,,,,,,0.027547642542412983,0.004957186618371393,0.005456316745935652,0.6939652919132987,,,,0.002229865357726804,,,,0.024507480884585563,,0.0034981323235718552,0.011366631562042498,0.012246141259079172,0.012950682440652606,,
2020-10-16 12:40:00,0.0010331652727905904,0.0010901470918502666,0.001003372121592139,,,,,,,,,,,,,,,,0.018993816732961737,0.005020245962848153,0.004656157743681916,0.5153850204592242,,,,0.00205019513890709,,,,,,0.0007258041864731629,0.001548008662633409,0.010717682365295307,0.010741077269323093,,
2020-10-16 13:00:00,0.0010058836271190268,0.0011345794204300381,0.0009624009020601267,,,,,,,,,,,,,,,,0.012323722704378662,0.004775347505084791,0.004823576336790616,0.5370144478014299,,,,0.001966883698226779,,,,,,0.0007103358688230481,0.0015340626598080121,0.011048500414366499,0.011438207993783723,,
2020-10-16 13:20:00,0.001037298683978409,0.003067177078690462,0.0008674589365422238,,,,,,,,,,,,,,,,0.007611783471754943,0.005053657965763958,0.005363691616048449,0.7013114016892379,,,,0.014918218326346877,,,,,,0.002219774099444679,0.001585000103100032,0.012198052219981777,0.012472477280820616,,
2020-10-16 13:40:00,0.0010734673544130742,0.00282757824027606,0.001041019037890632,,,,,,,,,,,,,,,,0.006801320695230341,0.004836104645581572,0.0044703806730654215,0.5339728400743281,,,,0.013795385836729485,,,,,,0.0022524125053933895,0.0018328283969999664,0.010150885837047097,0.010553947669255034,,
2020-10-16 14:00:00,0.001031465024329148,0.006832497224675996,0.0009734781819700569,,,,,,,,,,,,,,,,0.007043172278151812,0.004970200559860723,0.004780788586469896,0.6238395440022133,,,,0.027233355665501724,,,,,,0.0037842996173175175,0.001492392565667126,0.011089325695296172,0.011698645028184965,,
2020-10-16 14:20:00,0.0011081814047871686,0.007064136164494766,0.0011048371953465785,,,,,,,,,,,,,,,,0.0067484902862588216,0.005060349221721068,0.004974720974244576,0.6706286589291632,,,,0.05926840065235123,,,,,,0.003896568865922068,0.0015482967403556568,0.01172937476872326,0.012758576162821719,,
2020-10-16 14:40:00,0.0010437975786822978,0.00150822080818086,0.0009327082145692933,,,,,,,,,,,,,,,,0.0067222300547165,0.005123517250534693,0.004681078244074171,0.5677517926275161,,,,0.0006144754852106512,,,,,,0.0003268380463215021,0.0015489366726334631,0.010042441034107247,0.01094305917112565,,
2020-10-16 15:00:00,0.0010186866622849703,0.0007790893019417121,0.0009634404643911425,,,,,,,,,,,,,,,,0.0065860054584443144,0.005151533884735342,0.004832941335459863,0.5783035201579496,,,,0.000582156771834752,,,,,,0.00026050746605596736,0.0015443158088520995,0.011030057849656614,0.011592856066258761,,
2020-10-16 15:20:00,0.0010164291576501355,0.0007444459675883749,0.0010162991219715585,,,,,,,,,,,,,,,,0.006886855120023002,0.005095711012674758,0.005480424137183122,0.7295031485044405,,,,0.0005921626570486203,,,,,,0.00026603758731253,0.0016214346325461083,0.012604319697840465,0.013038496570342204,,
2020-10-16 15:40:00,0.0010731638472960324,0.0007166113788124316,0.000874427681784607,,,,,,,,,,,,,,,,0.0068239028782223965,0.004823097130039436,0.004535917738789095,0.5533541177281657,,,,0.0006188586858264452,,,,,,0.00025505657835176636,0.001570660717015265,0.01072155211787994,0.010969723628933033,,
2020-10-16 16:00:00,0.0010832005214633357,0.0010057587389279946,0.0010800304420346984,,,,,,,,,,,,,,,,0.006059488539525412,0.004906442500118987,0.005004244557090793,0.6387947228651574,,,,,,,,,,0.0003471424083540109,0.0015736271058806603,0.011152992228748949,0.011480088297217111,,
2020-10-16 16:20:00,0.0010388457674240623,0.0007061142084183525,0.000917073130465554,,,,,,,,,,,,,,,,0.005522966183147325,0.0050637588186625525,0.005513462571033908,0.6995827000283797,,,,,,,,,,0.0002674576600597463,0.0015057138166159082,0.011731993014690415,0.012355651496459352,,
2020-10-16 16:40:00,0.0010775676804378256,0.0016877543589732104,0.000978879232680898,,,,,,,,,,,,,,,,0.009629099324857338,0.005026267820941376,0.004675026198782049,0.5373683072735702,,,,,,,,,,0.0009092026952327666,0.0015257339256574795,0.011066283539202887,0.010975309324954014,,
2020-10-16 17:00:00,0.0010551503275561197,0.004264232104311703,0.000992354795822353,,,,,,,,,,,,,,,,0.00986172682740428,0.0049749987481294035,0.005119093446353163,0.593826154326119,,,,,,,,0.008472930868199398,,0.0021072365840787907,0.0014553380590813414,0.010881395759112109,0.011293581938635132,,
2020-10-16 17:20:00,0.0010650245395439927,0.006167701855468967,0.0009564871258595233,,,,,,,,,,,,,,,,0.012965909895327001,0.005001106197758396,0.0053866022365966215,0.7178011695579786,,,,,,,,0.03801811850824421,,0.003512099382111761,0.0015668678516790667,0.011864753188202567,0.011980860973913347,,
2020-10-16 17:40:00,0.0010037046828241386,0.000790984953156074,0.0009248963629202678,,,,,,,,,,,,,,,,0.010281077911003102,0.005053669082582252,0.004786650424641532,0.5018969120126783,,,,,,,,,,0.00025456251216441744,0.0015251402155257315,0.010490341480976053,0.01076031861358507,,
2020-10-16 18:00:00,0.0010100858370220831,0.0007932671252403788,0.0009484258756411374,,,,,,,,,,,,,,,,0.008343797210666637,0.004790955484513184,0.004952084963476435,0.5826207842752307,,,,,,,,,,0.00034047971910856,0.0016080657120396344,0.011480031180182915,0.011835533569539682,,
2020-10-16 18:20:00,0.0010267151894647292,0.0007352015006909744,0.0008717839764143906,,,,,,,,,,,,,,,,0.005886129311327546,0.005052417736516945,0.004986297644536038,0.6541365044139197,,,,,,,,,,0.00027301891705402135,0.0016476887523668494,0.01214977631704067,0.012228142753466679,,
2020-10-16 18:40:00,0.0010378106384420424,0.0007033488871498344,0.0009772405296201098,,,,,,,,,,,,,,,,0.005775236398751582,0.004627296967318688,0.004128904154867792,0.47334176178987636,,,,,,,,,,0.0002701679417670439,0.006329497624378172,0.01000016154748742,0.009820343823359813,,
2020-10-16 19:00:00,0.001053196842034628,0.0007461745560959738,0.0008863932266922232,,,,,,,,,,,,,,,,0.005449939279481444,0.005842279244762227,0.004906098347061784,0.5478560495548865,,,,,,,,,,0.0002961109444265691,0.001568691663031468,0.010744160678143747,0.010956753981711621,,
2020-10-16 19:20:00,0.0010229584561398078,0.0007662705656986391,0.0010207523507624677,,,,,,,,,,,,,,,,0.005612084234685181,0.004852176718834509,0.004959953134822785,0.7202372843674366,,,,,,,,,,0.00026826306008175265,0.0017385208077165086,0.011859552166020993,0.012773918247672742,,
2020-10-16 19:40:00,0.0009636010656234419,0.0007828181922743468,0.0009863130362907269,,,,,,,,,,,,,,,,0.005757200860073158,0.005190473378493434,0.0044597108747995926,0.5312703727682467,,,,,,,,,,0.0002702014048335566,0.001540380435514938,0.010066610836384045,0.010907696139399988,,
2020-10-16 20:00:00,0.0009779906714870697,0.0007314694777332177,0.0010899577508439837,,,,,,,,,,,,,,,,0.00563482383913474,0.005079133020488557,0.0049129079593889695,0.588696587121985,,,,,,,,,,0.0002641324951542031,0.0021072186798025546,0.010961094868222828,0.011507221169090014,,
2020-10-16 20:20:00,0.0010760917648179624,0.0007583257725141424,0.0009668753097608893,,,,,,,,,,,,,,,,0.005593013929020001,0.005193490344929944,0.005765116254235547,0.6835982195219189,,,,,,,,,,0.0002609823653181254,0.0015847866164556974,0.01193928010662518,0.012939185855532814,,
2020-10-16 20:40:00,0.0010564345434788626,0.0007189453718074141,0.0010381890932727447,,,,,,,,,,,,,,,,0.005582707751610489,0.004765564127174448,0.004365490479295594,0.5325448856021265,,,,,,,,,,0.0002551263191905652,0.001583302050293485,0.010116192602696718,0.010930449128093645,,
2020-10-16 21:00:00,0.0010642049588503693,0.000781215185652802,0.001015705929107607,,,,,,,,,,,,,,,,0.005629987974898696,0.005009489021703487,0.004476097313881324,0.5094373140483066,,,,,,,,,,0.0002655585074379626,0.0015925583469832744,0.010728017619633736,0.011427940750934954,,
2020-10-16 21:20:00,0.0010627756255754696,0.0007954244833949329,0.0010440028950784185,,,,,,,,,,,,,,,,0.0054181688631921516,0.005075624556973188,0.0055344635325766675,0.7455560825232745,,,,,,,,,,0.0002679694670813667,0.0015921338604741684,0.012773946773608701,0.013150389374238614,,
2020-10-16 21:40:00,0.0011374392370116938,0.0008841992964263248,0.0011022524556841664,,,,,,,,,,,,,,,,0.005658161343001971,0.004786635252973346,0.004565139795262494,0.5754808957698933,,,,,,,,,,0.00028683723976551383,0.0014874082903013285,0.010354181279181661,0.01105513469840579,,
2020-10-16 22:00:00,0.0010484906837817179,0.0007216615848385387,0.0009320074300358256,,,,,,,,,,,,,,,,0.005328256061760737,0.0047886409108076,0.0048640687760793475,0.5970492531047914,,,,,,,,,,0.0002727479562075208,0.0015478913940295221,0.011360268804914229,0.011809507907900512,,
2020-10-16 22:20:00,0.00105884855971599,0.0006737158293109476,0.0010564846899978222,,,,,,,,,,,,,,,,0.005650461934067158,0.004927003938879317,0.0048930523388790535,0.7009871886280448,,,,,,,,,,0.0002633144944204931,0.0016508903351890492,0.011892649431696042,0.012361654919403905,,
2020-10-16 22:40:00,0.001023691036550273,0.0007113434957555977,0.0009806389551077002,,,,,,,,,,,,,,,,0.005577239562692677,0.004938245003566769,0.0042771667113525955,0.5238207159440059,,,,,,,,,,0.0002663147328292399,0.0015367249674118357,0.010757225400758507,0.010372867248228805,,
2020-10-16 23:00:00,0.0010245193853946843,0.0006523060738679546,0.0009626991159214979,,,,,,,,,,,,,,,,0.005491601941510837,0.005029517294639074,0.004643041202169921,0.5736953357108034,,,,,,,,,,0.00026096273363993266,0.0016739154398126936,0.011073496895542429,0.011136772998020236,,
2020-10-16 23:20:00,0.0010156281936444024,0.0007483597364667876,0.0011230758821406622,,,,,,,,,,,,,,,,0.005693351821413484,0.004845267290336355,0.005092480143279187,0.7256610231310886,,,,,,,,,,0.00026065129574632953,0.0016971176674688009,0.01203150395591632,0.01236050233371289,,
2020-10-16 23:40:00,0.0010565220523868761,0.0007251921656076043,0.0010359766028795406,,,,,,,,,,,,,,,,0.005629724745967173,0.0047873535982464535,0.004612453416787374,0.5518427217153423,,,,,,,,,,0.00025806908702232867,0.001529843975204221,0.010280851545312112,0.01117105449354111,,
2020-10-17 00:00:00,0.0010020187044738496,0.0006876776143629558,0.001008474646481448,,,,,,,,,,,,,,,,0.005649357637527958,0.004767854897025976,0.004820131132181841,0.6287113768064848,,,,,,,,,,0.00026225440868391295,0.007666948008798107,0.011474686529756011,0.011634680113696776,,
2020-10-17 00:20:00,0.0010443608521648097,0.0006944533956440525,0.001043590922296583,,,,,,,,,,,,,,,,0.005519884198955237,0.00506309352256583,0.005349176054012486,0.6979276213140098,,,,,,,,,,0.0002722121427358336,0.0017068611721595215,0.012009777019221058,0.012090836997044144,,
2020-10-17 00:40:00,0.0010153271200756672,0.0006810959485948735,0.000873219364693201,,,,,,,,,,,,,,,,0.005404165399873574,0.004755392473080114,0.004735447386148606,0.5849632161236776,,,,,,,,,,0.00026094357463294195,0.00156578903842648,0.010701951665750213,0.011329827957185238,,
2020-10-17 01:00:00,0.0010180699597292916,0.0006946019576566159,0.0010039359918695622,,,,,,,,,,,,,,,,0.005526107398397116,0.005136691140181495,0.004725728872861032,0.6015355518584125,,,,,,,,,,0.00024697682713522754,0.007001260725568573,0.011323186940319172,0.01140286420097366,,
2020-10-17 01:20:00,0.0010163659959545276,0.0007471099838015963,0.001094079807533909,,,,,,,,,,,,,,,,0.005634231957647494,0.004822114615173188,0.005294555774518865,0.679812992560195,,,,,,,,,,0.0002540652662733941,0.0017474108449339202,0.012243091605442614,0.013040927488132913,,
2020-10-17 01:40:00,0.0009568308222102926,0.0006356627460481236,0.0008291134289605995,,,,,,,,,,,,,,,,0.00544338178522649,0.004860956153327632,0.004483787646672342,0.5732228622492319,,,,,,,,,,0.0002593959157730486,0.00160550270944449,0.01065334870878896,0.01081910050810469,,
2020-10-17 02:00:00,0.0010655525839026805,0.0006830201398822274,0.0009644434260786135,,,,,,,,,,,,,,,,0.005825686093301263,0.004975099659123744,0.00439245450716257,0.5705579880537132,,,,,,,,,,0.00027032716991087183,0.006353974168107331,0.010934256401892484,0.011238656631421866,,
2020-10-17 02:20:00,0.0010432414367378883,0.0006802932400381283,0.0010406302773629786,,,,,,,,,,,,,,,,0.0056334667891579145,0.004759345888075293,0.005238441576288163,0.7066778872370002,,,,,,,,,,0.0002523981368660386,0.0016079065065248846,0.01286089728788999,0.012592903391773425,,
2020-10-17 02:40:00,0.001041539647289798,0.0007361725245641544,0.0009911781176209075,,,,,,,,,,,,,,,,0.005825455209217104,0.004953306634871637,0.0043242052785949425,0.5505942571314489,,,,,,,,,,0.0002668396987748473,0.0015048284596465636,0.01105476125217127,0.011147799702601635,,
2020-10-17 03:00:00,0.0010529723654715403,0.0007594541487445589,0.0010005404327323862,,,,,,,,,,,,,,,,0.005796578436894961,0.004910468447993423,0.004818753138646221,0.5997212008596029,,,,,,,,,,0.0002571419188599316,0.0017131086317313817,0.011175411683680754,0.011206838648900026,,
2020-10-17 03:20:00,0.0010860725634683336,0.0006700193057965701,0.001038057605860032,,,,,,,,,,,,,,,,0.005143961724517188,0.00508584291848322,0.005399170380125174,0.7500581669442317,,,,,,,,,,0.00027230742929920703,0.0017010267000175895,0.012034900274692898,0.012551292258292858,,
2020-10-17 03:40:00,0.0010640301475246501,0.0006340533163522967,0.0010419316373033731,,,,,,,,,,,,,,,,0.005716714159815863,0.004938425575812114,0.004739846606638842,0.561502319405287,,,,,,,,,,0.00025619580963541256,0.0015751853138660714,0.011139319081230831,0.0116037934894734,,
2020-10-17 04:00:00,0.0010714698876385861,0.0006956461504532259,0.0009805078126380049,,,,,,,,,,,,,,,,0.005536321069991931,0.0051381873494057515,0.004920559460309663,0.6540251083555505,,,,,,,,,,0.00026168542892440576,0.0016269755762539796,0.01175885341271299,0.012321695581279114,,
2020-10-17 04:20:00,0.0010484230506220913,0.0006513428302665152,0.0011271643288897491,,,,,,,,,,,,,,,,0.005759380603226163,0.0046522836442949595,0.00540076922548551,0.7158364426387424,,,,,,,,,,0.0002582802693850202,0.001660355083870393,0.012684017479021533,0.013176539234782061,,
2020-10-17 04:40:00,0.0009929128234204701,0.0007186783447877124,0.0009543752781300901,,,,,,,,,,,,,,,,0.00585698300813608,0.004788376362113616,0.004541636337345183,0.547317407475987,,,,,,,,,,0.00026494608489984877,0.001622394928750664,0.010385252583161144,0.01131862121676053,,
2020-10-17 05:00:00,0.0010615792002124863,0.0006122945555992382,0.000936928352436685,,,,,,,,,,,,,,,,0.005720534186695674,0.0048084582616845254,0.0047062491431615295,0.6097933165706317,,,,,,,,,,0.0002529730894736704,0.0015118741507537102,0.011398714872964883,0.01118758469460979,,
2020-10-17 05:20:00,0.0010266378712094747,0.0006695962338096244,0.0010448527673689383,,,,,,,,,,,,,,,,0.005744490822362109,0.0049966858320729755,0.005290433585281333,0.7127660466965445,,,,,,,,,,0.0002579601989328126,0.0015977850657706025,0.01256986372143731,0.013314842879915866,,
2020-10-17 05:40:00,0.0010260790698188255,0.0006904251458802464,0.0010361781733622755,,,,,,,,,,,,,,,,0.005557274787968443,0.005092471631373595,0.0047379822885035465,0.5402069067739432,,,,,,,,,,0.0002599211888313853,0.0014629164565641865,0.011018383341958576,0.011487328453635537,,
2020-10-17 06:00:00,0.0010208479399525655,0.000673383810451379,0.0010474248050133163,,,,,,,,,,,,,,,,0.005990137351537661,0.004952378091595996,0.00501166040459146,0.6067100180802587,,,,,,,,,,0.0002576914355734869,0.0015491667740590402,0.011874541663887454,0.01225917382690758,,
2020-10-17 06:20:00,0.0010568745107987975,0.0006932616035207166,0.0009933860308818424,,,,,,,,,,,,,,,,0.0053783887280972505,0.005028825373151191,0.005359406627647438,0.7083352512368275,,,,,,,,,,0.0002645200676407441,0.0016558293348191257,0.011749219022850258,0.012833977702865729,,
2020-10-17 06:40:00,0.0010281934099932455,0.0007065410125879448,0.0008726170142092266,,,,,,,,,,,,,,,,0.005674441315377941,0.004731588073526073,0.004698299181844993,0.5667255858623608,,,,,,,,,,0.000276229388085744,0.001576936836577311,0.01089411372397708,0.011439854534077787,,
2020-10-17 07:00:00,0.0010487604848943336,0.0006834434510219558,0.0010355717278997998,,,,,,,,,,,,,,,,0.0056357169744730064,0.0047154488729503835,0.004512664742545353,0.5491658038587447,,,,,,,,,,0.0002697712698161803,0.0015712254290344728,0.01022482752213014,0.011386359481910843,,
2020-10-17 07:20:00,0.0010441198043213242,0.000639668618971981,0.0009611543376886369,,,,,,,,,,,,,,,,0.0053947357787129235,0.005013972462008239,0.005289647555312041,0.7405048161735396,,,,,,,,,,0.000269228277585039,0.0016951494025968846,0.012723566616020747,0.01263867672491485,,
