"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-15c7733a16ba48d598e872190964501d","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-411048210dae490dbbf6f8f1c74ab77e","dask-scheduler-4cafb30a01244dc9a011e0d06ee3caee","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-903c313ed02a412b9d9a5e87e748c764","dask-scheduler-94d6bbff40194e83acbc39dfd404e65a","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-scheduler-b2c8cb32f6e14b0b9126060bc1b4957a","dask-scheduler-c6ed4a8e1b194f2d99f67c115af69f90","dask-scheduler-f3f5b8e5d7384f1c83d92be97c11d9fd","dask-scheduler-f54e45ba8207497bbbdc760ff77a2944","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lfr8g","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lqnxl","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-278k5","dask-worker-a6e61215499b4a529aebd4241f14f5af-2sjmz","dask-worker-a6e61215499b4a529aebd4241f14f5af-6j56r","dask-worker-a6e61215499b4a529aebd4241f14f5af-7nmrr","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","dask-worker-a6e61215499b4a529aebd4241f14f5af-c868l","dask-worker-a6e61215499b4a529aebd4241f14f5af-dt68n","dask-worker-a6e61215499b4a529aebd4241f14f5af-f25x4","dask-worker-a6e61215499b4a529aebd4241f14f5af-gt48z","dask-worker-a6e61215499b4a529aebd4241f14f5af-kz8k4","dask-worker-a6e61215499b4a529aebd4241f14f5af-tbkb5","dask-worker-a6e61215499b4a529aebd4241f14f5af-vlxlg","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-jbusecke","jupyter-jessicas11","jupyter-robfatland","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-11 22:00:00,103645184,129531904,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,194961408,27115520,107020288,,,,,,,,,,66043904,40247296,34349056,39829504,,
2020-10-11 22:20:00,103645184,129531904,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27156480,106749952,,,,,,,,,,66027520,40706048,34381824,40189952,,
2020-10-11 22:40:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27156480,106749952,,,,,,,,,,66027520,35614720,34136064,40009728,,
2020-10-11 23:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27156480,106749952,,,,,,,,,,66027520,35840000,34381824,39993344,,
2020-10-11 23:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36024320,34381824,39895040,,
2020-10-11 23:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36147200,34250752,40173568,,
2020-10-12 00:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36323328,34381824,39993344,,
2020-10-12 00:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36454400,34037760,39862272,,
2020-10-12 00:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,35741696,34381824,39862272,,
2020-10-12 01:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,35889152,34070528,40189952,,
2020-10-12 01:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36057088,34185216,40198144,,
2020-10-12 01:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36167680,33939456,39968768,,
2020-10-12 02:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36257792,34267136,40017920,,
2020-10-12 02:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194519040,27164672,106749952,,,,,,,,,,66027520,36610048,34250752,39903232,,
2020-10-12 02:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194519040,27164672,106749952,,,,,,,,,,66027520,39092224,34201600,40198144,,
2020-10-12 03:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194519040,27164672,106749952,,,,,,,,,,66027520,38391808,34185216,40361984,,
2020-10-12 03:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194527232,27164672,106725376,,,,,,,,,,66027520,33439744,34185216,40198144,,
2020-10-12 03:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194527232,27164672,106766336,,,,,,,,,,66027520,33648640,34168832,40034304,,
2020-10-12 04:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194650112,27164672,106840064,,,,,,,,,,66027520,33800192,34152448,40198144,,
2020-10-12 04:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226033664,194322432,27164672,106430464,,,,,,,,,,66027520,34004992,33947648,40198144,,
2020-10-12 04:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226033664,194322432,27164672,106430464,,,,,,,,,,66027520,34086912,33923072,39968768,,
2020-10-12 05:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226033664,194322432,27164672,106430464,,,,,,,,,,66027520,33660928,34316288,39952384,,
2020-10-12 05:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226033664,194322432,27164672,106430464,,,,,,,,,,66027520,32153600,34316288,40116224,,
2020-10-12 05:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226033664,194322432,27164672,106397696,,,,,,,,,,66027520,32366592,34381824,40067072,,
2020-10-12 06:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226033664,194322432,27164672,106397696,,,,,,,,,,66027520,32481280,34119680,39854080,,
2020-10-12 06:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,194166784,27164672,106430464,,,,,,,,,,66027520,32653312,34381824,39878656,,
2020-10-12 06:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,194166784,27164672,106430464,,,,,,,,,,66027520,32751616,34381824,40206336,,
2020-10-12 07:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,194199552,27164672,106430464,,,,,,,,,,66027520,66854912,34021376,40009728,,
2020-10-12 07:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,194199552,27164672,106438656,,,,,,,,,,66027520,35422208,34201600,39878656,,
2020-10-12 07:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226566144,194199552,27164672,106438656,,473317376,,,,,,,,66379776,35676160,34381824,40206336,,
2020-10-12 08:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226557952,194150400,27164672,106446848,,473571328,,,,,,,,66379776,35889152,34381824,40206336,,
2020-10-12 08:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193675264,27164672,105660416,,473882624,,,,,,,,66379776,36495360,34381824,40206336,,
2020-10-12 08:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193675264,27164672,105701376,,474210304,,,,,,,,66379776,75329536,34152448,40206336,,
2020-10-12 09:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193675264,27164672,107798528,,474570752,,,,,,,,66379776,33218560,34119680,40206336,,
2020-10-12 09:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193699840,27164672,105717760,,475152384,,,,,,,,66379776,33595392,34381824,40206336,,
2020-10-12 09:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193699840,27164672,105717760,,475480064,,,,,,,,66379776,33751040,34217984,39895040,,
2020-10-12 10:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27172864,105717760,,475832320,,,,,,,,66379776,33906688,34381824,39944192,,
2020-10-12 10:20:00,103645184,129687552,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27172864,105750528,,476143616,,,,,,,,66379776,34058240,34299904,40206336,,
2020-10-12 10:40:00,103645184,129622016,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27172864,105766912,,476454912,,,,,,,,66379776,70537216,34381824,40206336,,
2020-10-12 11:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27172864,105766912,,476561408,,,,,,,,66379776,84422656,34185216,40206336,,
2020-10-12 11:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27172864,105791488,,476577792,,,,,,,,66379776,31858688,34398208,40206336,,
2020-10-12 11:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27172864,105840640,,476602368,,,,,,,,66379776,32051200,34316288,40206336,,
2020-10-12 12:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226385920,193691648,27181056,105873408,,476618752,,,,,,,,66379776,31997952,34381824,40206336,,
2020-10-12 12:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226271232,193290240,27181056,105906176,,476635136,,,,,,,,66379776,64221184,34390016,40321024,,
2020-10-12 12:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226271232,193290240,27181056,105906176,,476643328,,,,,,,,66379776,31346688,34299904,40091648,,
2020-10-12 13:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226271232,193290240,27181056,105906176,,476659712,,,,,,,,66379776,34037760,34390016,39927808,,
2020-10-12 13:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226271232,193290240,27181056,105906176,,476676096,,,,,,,,66379776,34283520,34390016,40058880,,
2020-10-12 13:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226271232,193290240,27181056,105906176,,476692480,,,,,,,,66379776,34422784,34111488,40206336,,
2020-10-12 14:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226238464,193290240,27181056,105922560,,476708864,,,,,,,,66379776,34570240,34390016,40075264,,
2020-10-12 14:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226123776,192954368,27181056,106209280,,476717056,,,,,,,,66379776,34709504,34390016,40206336,,
2020-10-12 14:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226123776,192954368,27181056,106201088,,476717056,,,,,,,,66379776,34750464,34504704,40206336,,
2020-10-12 15:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226123776,192954368,27181056,106201088,,477061120,,,,,,,,66379776,34856960,34029568,40206336,,
2020-10-12 15:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226123776,192954368,27181056,106201088,,477061120,,,,,,,,66379776,34873344,34275328,40206336,,
2020-10-12 15:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226123776,192954368,27181056,106201088,,477061120,,,,,,,,66379776,34922496,34390016,40108032,,
2020-10-12 16:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226131968,192954368,27181056,106217472,,,,,,,,,,66379776,34996224,34209792,40108032,,
2020-10-12 16:20:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226050048,192782336,27181056,106242048,,,,,,,,,,66379776,35020800,34193408,40206336,,
2020-10-12 16:40:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226050048,192782336,27181056,106242048,,,,,,,,,,66379776,35086336,34144256,39763968,,
2020-10-12 17:00:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226050048,192782336,27181056,106242048,,,,,,,,,,66379776,36896768,34258944,40206336,,
2020-10-12 17:20:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226050048,192790528,27181056,106242048,,,,,,,,,,66379776,37101568,34078720,40206336,,
2020-10-12 17:40:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226050048,192790528,27181056,106250240,,,,,,,,,,66379776,37212160,34390016,40206336,,
2020-10-12 18:00:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226050048,192790528,27181056,106250240,,,,,,,,,,66379776,37314560,34390016,39878656,,
2020-10-12 18:20:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,192708608,27181056,106741760,,,,,,,,,,66379776,37445632,34390016,40075264,,
2020-10-12 18:40:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,192708608,27181056,106799104,,,,,,,,,,66379776,37552128,34062336,39960576,,
2020-10-12 19:00:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,192708608,27181056,108945408,,,,,,,,,,66379776,37642240,34193408,40206336,,
2020-10-12 19:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,192716800,27181056,106799104,,,,,,,,,,66379776,37691392,34177024,39960576,,
2020-10-12 19:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000896,192716800,27181056,106831872,,,,,,,,,,66379776,37748736,34078720,40206336,,
2020-10-12 20:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225992704,192716800,27181056,107200512,,,,,,,,,,66379776,35667968,34242560,39845888,,
2020-10-12 20:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225902592,192413696,27181056,107298816,,,,,,,,,,66379776,34504704,34390016,39845888,,
2020-10-12 20:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225902592,192413696,27181056,107298816,,,,,,,,,,66379776,34725888,34258944,40271872,,
2020-10-12 21:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225902592,192413696,27181056,107298816,,,,,,,,,,66379776,36286464,34258944,39911424,,
2020-10-12 21:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225902592,192413696,27181056,107298816,,,,,,,,,,66379776,36954112,34504704,40206336,,
2020-10-12 21:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225902592,192413696,27181056,107307008,,,,,,,,,,66379776,37175296,34029568,39911424,,
2020-10-12 22:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225902592,192421888,27181056,107323392,,,,,,,,,,66379776,37388288,34177024,40181760,,
2020-10-12 22:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225894400,192421888,27181056,107315200,,,,,,,,,,66379776,37511168,34029568,40206336,,
2020-10-12 22:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225894400,192421888,27181056,107315200,,,,,,,,,,66379776,32968704,34062336,40181760,,
2020-10-12 23:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225894400,192421888,27181056,107315200,,,,,,,,,,66379776,48578560,34004992,40271872,,
2020-10-12 23:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225894400,192421888,27181056,107315200,,,,,,,,,,66379776,48758784,34029568,39993344,,
2020-10-12 23:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225894400,192421888,27181056,107323392,,,,,,,,,,66379776,82382848,34111488,39763968,,
2020-10-13 00:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225861632,192299008,27181056,107331584,,,,,,,,,,66379776,31621120,34095104,40239104,,
2020-10-13 00:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225820672,192192512,27181056,107159552,,,,,,,,,,66379776,32702464,34193408,40206336,,
2020-10-13 00:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225820672,192200704,27181056,107159552,,,,,,,,,,66379776,32964608,34095104,40206336,,
2020-10-13 01:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225820672,192200704,27181056,107167744,,,,,,,,,,66387968,65462272,34029568,40206336,,
2020-10-13 01:20:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225820672,192200704,27181056,107167744,,,,,,,,,,66379776,33587200,34127872,40042496,,
2020-10-13 01:40:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225820672,192200704,27181056,107175936,,,,,,,,,,66379776,108716032,34029568,40042496,,
2020-10-13 02:00:00,103645184,129581056,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225820672,192200704,27181056,107175936,,,,,,,,,,66379776,31088640,34144256,39944192,,
2020-10-13 02:20:00,103645184,129671168,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27181056,106340352,,,,,,,,,,66379776,31662080,34226176,40206336,,
2020-10-13 02:40:00,103645184,129671168,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27181056,106340352,,,,,,,,,,66379776,31801344,34111488,40206336,,
2020-10-13 03:00:00,103645184,129671168,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27181056,110534656,,,,,,,,,,66379776,31907840,34308096,39960576,,
2020-10-13 03:20:00,103645184,129671168,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27189248,106340352,,,,,,,,,,66379776,32030720,34111488,40058880,,
2020-10-13 03:40:00,103645184,129728512,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27189248,106340352,,,,,,,,,,66379776,32100352,34226176,40288256,,
2020-10-13 04:00:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106340352,,,,,,,,,,66379776,35930112,34258944,40026112,,
2020-10-13 04:20:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106340352,,,,,,,,,,66379776,36110336,34177024,40009728,,
2020-10-13 04:40:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106340352,,,,,,,,,,66379776,32997376,34390016,40206336,,
2020-10-13 05:00:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106340352,,,,,,,,,,66379776,35565568,34062336,40206336,,
2020-10-13 05:20:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106315776,,,,,,,,,,66379776,36323328,34119680,40042496,,
2020-10-13 05:40:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106315776,,,,,,,,,,66379776,36552704,34258944,39944192,,
2020-10-13 06:00:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106315776,,,,,,,,,,66379776,71491584,34144256,40108032,,
2020-10-13 06:20:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106315776,,,,,,,,,,66379776,31178752,34390016,40042496,,
2020-10-13 06:40:00,103645184,129695744,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225599488,191471616,27197440,106315776,,,,,,,,,,66379776,126144512,34209792,40108032,,
2020-10-13 07:00:00,103645184,129736704,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225607680,191471616,27197440,106315776,,,,781148160,,,,,,60817408,36421632,34455552,39960576,,
2020-10-13 07:20:00,103645184,129785856,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225607680,191471616,27197440,106315776,,,,1686392832,,,,,,68395008,36675584,34390016,39944192,,
2020-10-13 07:40:00,103645184,129712128,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225607680,191471616,27197440,106315776,,,,1816281088,,,,,,71458816,36855808,34390016,39763968,,
2020-10-13 08:00:00,103645184,129712128,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225607680,191471616,27197440,106315776,,,,2044461056,,,,,,70180864,36986880,34390016,39993344,,
2020-10-13 08:20:00,103645184,129712128,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225550336,191184896,27197440,106315776,,,,2047135744,,,,,,65503232,37142528,34390016,39895040,,
2020-10-13 08:40:00,103645184,129712128,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225550336,191184896,27197440,106315776,,,,2046623744,,,,,,65142784,37203968,34275328,40026112,,
2020-10-13 09:00:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225550336,191184896,27197440,106315776,,,,2050015232,,,,,,64937984,36712448,34119680,39780352,,
2020-10-13 09:20:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225550336,191193088,27197440,106315776,,,,2048958464,,,,,,64937984,36372480,34217984,40026112,,
2020-10-13 09:40:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225550336,191193088,27197440,106315776,,,,2049613824,,,,,,64937984,36536320,34512896,39813120,,
2020-10-13 10:00:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225550336,191193088,27197440,106323968,,,,2049687552,,,,,,64937984,36700160,34529280,40206336,,
2020-10-13 10:20:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,190947328,27197440,106364928,,,,2049626112,,,,,,64937984,36790272,34430976,39927808,,
2020-10-13 10:40:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191053824,27197440,106364928,,,,2049576960,,,,,,64937984,36888576,34398208,40206336,,
2020-10-13 11:00:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191053824,27197440,106364928,,,,2051547136,,,,,,64970752,34537472,34594816,40304640,,
2020-10-13 11:20:00,103645184,129703936,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191053824,27197440,106364928,,,,2053177344,,,,,,64978944,34717696,34611200,40206336,,
2020-10-13 11:40:00,103645184,129769472,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191053824,27205632,106364928,,,,2051522560,,,,,,64692224,34963456,34447360,40206336,,
2020-10-13 12:00:00,103645184,129720320,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191053824,27205632,106639360,,,,2053906432,,,,,,64692224,35110912,34398208,40206336,,
2020-10-13 12:20:00,103645184,129933312,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225476608,190808064,27205632,106438656,,,,2051006464,,,,,,64749568,35250176,34512896,40206336,,
